frobenius_matrices|good_primes|kernel_polynomial|label|projective_kernel_polynomial
{{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0}}|{5,7,11,13,17,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-14,9,0,1}|2.2.513.1|{-14,9,0,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0}}|{5,7,11,13,17,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-24,6,0,1}|2.2.513.2|{-24,6,0,1}
{{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0}}|{5,7,11,13,17,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-16,-18,0,1}|2.2.513.3|{-16,-18,0,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-4,-1,-1,1}|2.2.515.1|{-4,-1,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1}}|{3,5,7,13,17,19,23,29,31,37,41,43,53,59,61,67,71,73,79,83,89,97}|{-10,-8,-1,1}|2.2.517.1|{-10,-8,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{7,-4,-1,1}|2.2.519.1|{7,-4,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-12,16,-1,1}|2.2.519.2|{-12,16,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-32,-14,0,1}|2.2.521.1|{-32,-14,0,1}
{{0,1,1,0},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-15,11,-1,1}|2.2.523.1|{-15,11,-1,1}
{{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{23,5,-1,1}|2.2.523.2|{23,5,-1,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0}}|{11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-38,2,-1,1}|2.2.525.1|{-38,2,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{3,5,7,11,13,19,23,29,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-1,5,0,1}|2.2.527.1|{-1,5,0,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1}}|{3,5,7,11,13,17,19,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-6,8,-1,1}|2.2.529.1|{-6,8,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{1,0,0,1}}|{3,5,7,11,13,17,19,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-29,-15,-1,1}|2.2.529.2|{-29,-15,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1}}|{3,5,7,11,17,19,23,29,31,37,43,47,53,59,61,67,71,73,79,83,89,97}|{19,-3,-1,1}|2.2.533.1|{19,-3,-1,1}
{{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1}}|{3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-22,-13,0,1}|2.2.535.1|{-22,-13,0,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-17,-7,-1,1}|2.2.537.1|{-17,-7,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-4,-3,-1,1}|2.2.547.1|{-4,-3,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,1}}|{3,5,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{8,-16,-1,1}|2.2.539.1|{8,-16,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-5,2,-1,1}|2.2.543.1|{-5,2,-1,1}
{{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{4,-16,-1,1}|2.2.543.2|{4,-16,-1,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0}}|{3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{2,10,-1,1}|2.2.545.1|{2,10,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0}}|{3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{2,-10,-1,1}|2.2.545.2|{2,-10,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{17,3,-1,1}|2.2.547.2|{17,3,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-20,-8,0,1}|2.2.547.3|{-20,-8,0,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-19,7,-1,1}|2.2.547.4|{-19,7,-1,1}
{{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{3,5,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,83,89,97}|{4,16,-1,1}|2.2.553.1|{4,16,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{1,0,0,1}}|{7,11,13,17,19,23,29,31,41,43,47,53,59,61,67,71,73,79,83,89,97}|{21,-11,-1,1}|2.2.555.1|{21,-11,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{9,-13,-1,1}|2.2.557.1|{9,-13,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-8,5,0,1}|2.2.557.2|{-8,5,0,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{1,0,0,1},{1,0,0,1},{0,1,1,1},{1,0,0,1},{1,0,0,1},{0,1,1,1},{0,1,1,0}}|{3,5,7,11,17,19,23,29,31,37,41,47,53,59,61,67,71,73,79,83,89,97}|{-16,14,0,1}|2.2.559.1|{-16,14,0,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-4,5,-1,1}|2.2.563.1|{-4,5,-1,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0}}|{3,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-10,4,-1,1}|2.2.565.1|{-10,4,-1,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{5,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-5,-3,0,1}|2.2.567.1|{-5,-3,0,1}
{{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,0}}|{5,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-26,-3,0,1}|2.2.567.2|{-26,-3,0,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{1,0,0,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-25,-3,-1,1}|2.2.569.1|{-25,-3,-1,1}
{{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{9,11,-1,1}|2.2.571.1|{9,11,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{10,6,-1,1}|2.2.571.2|{10,6,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{1,0,0,1},{0,1,1,1}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{1,-13,-1,1}|2.2.573.1|{1,-13,-1,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0}}|{3,7,11,13,17,19,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{2,-8,-1,1}|2.2.575.1|{2,-8,-1,1}
{{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{9,1,-1,1}|2.2.579.1|{9,1,-1,1}
{{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1}}|{5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-5,17,-1,1}|2.2.579.2|{-5,17,-1,1}
{{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{1,0,0,1}}|{3,5,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,89,97}|{-30,-17,0,1}|2.2.581.1|{-30,-17,0,1}
{{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{1,0,0,1},{1,0,0,1}}|{3,5,7,13,17,19,23,29,31,37,41,43,47,59,61,67,71,73,79,83,89,97}|{-14,6,-1,1}|2.2.583.1|{-14,6,-1,1}
{{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{27,3,-1,1}|2.2.587.1|{27,3,-1,1}
{{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{14,-2,-1,1}|2.2.587.2|{14,-2,-1,1}
{{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{1,0,0,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{1,0,0,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{2,8,-1,1}|2.2.593.1|{2,8,-1,1}
{{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{1,0,0,1},{0,1,1,1},{0,1,1,0},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1},{0,1,1,0},{0,1,1,1}}|{3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97}|{-30,-11,0,1}|2.2.593.2|{-30,-11,0,1}
